,G_Val,F_Val,F_total,F_percent
2015.01.30,"-35,102","-70,941","17,208,998",52.21%
2015.01.29,"+17,699","-79,205","17,276,560",52.41%
2015.01.28,"+19,926","-25,123","17,354,821",52.65%
2015.01.27,+316,"-10,186","17,379,944",52.73%
2015.01.26,"+13,178","-17,186","17,390,130",52.76%
2015.01.23,"-8,091","+6,995","17,407,316",52.81%
2015.01.22,"-10,517","-1,275","17,400,317",52.79%
2015.01.21,"+20,884","-23,435","17,401,592",52.79%
2015.01.20,"+29,011","-9,800","17,425,027",52.86%
2015.01.19,"+26,296","-20,509","17,434,827",52.89%
2015.01.16,"+43,523","-30,121","17,455,336",52.96%
2015.01.15,"+52,087","+3,271","17,485,513",53.05%
2015.01.14,"+10,225","-12,067","17,482,242",53.04%
2015.01.13,"+2,349","-1,915","17,494,309",53.07%
2015.01.12,"+9,352","+3,788","17,496,224",53.08%
2015.01.09,"-2,229","+28,532","17,492,436",53.07%
2015.01.08,-101,"+5,015","17,463,733",52.98%
2015.01.07,"-1,913","-6,050","17,458,774",52.97%
2015.01.06,"+48,383","-33,055","17,464,824",52.98%
2015.01.05,"+29,887","-2,980","17,497,879",53.09%
2015.01.02,"-3,918","+8,877","17,500,859",53.09%
2014.12.30,"-27,707","+12,153","17,491,982",53.07%
2014.12.29,"-3,892","-6,315","17,480,242",53.03%
2014.12.26,"+8,293","-5,248","17,486,557",53.05%
2014.12.24,"-6,932","+12,201","17,491,805",53.07%
2014.12.23,"+2,627","+10,341","17,492,917",53.07%
2014.12.22,"+13,819","+1,254","17,482,576",53.04%
2014.12.19,"+12,409","+25,100","17,482,096",53.04%
2014.12.18,"-1,232","+7,832","17,458,116",52.96%
2014.12.17,"+19,291","-6,057","17,453,704",52.95%
2014.12.16,"+28,061","-10,082","17,461,451",52.97%
2014.12.15,"+18,051","-15,253","17,475,839",53.02%
2014.12.12,"+18,084","-18,764","17,493,902",53.07%
2014.12.11,"+7,249","-14,415","17,522,816",53.16%
2014.12.10,"-20,533","-2,403","17,537,231",53.20%
2014.12.09,"-3,419",+853,"17,539,634",53.21%
2014.12.08,"-11,253","+7,076","17,538,781",53.21%
2014.12.05,"-6,418","+4,966","17,531,705",53.19%
2014.12.04,"-14,774","+6,589","17,531,739",53.19%
2014.12.03,-493,"-2,335","17,520,150",53.15%
2014.12.02,"-5,823","-13,273","17,521,512",53.16%
2014.12.01,"-17,308","-22,572","17,534,785",53.20%
2014.11.28,"+5,131","+10,094","17,557,357",53.27%
2014.11.27,"-25,803","-15,884","17,547,263",53.23%
2014.11.26,"+4,039","-6,145","17,563,147",53.28%
2014.11.25,"+10,909","-6,473","17,569,292",53.30%
2014.11.24,"-72,823","+20,420","17,576,252",53.32%
2014.11.21,"-10,425","-5,007","17,555,832",53.26%
2014.11.20,"+5,904","+6,594","17,561,399",53.28%
2014.11.19,"-14,095","+29,430","17,554,805",53.26%
2014.11.18,"-4,573","+35,467","17,525,831",53.17%
2014.11.17,"-11,084",+321,"17,490,364",53.06%
2014.11.14,"-12,377","+17,300","17,490,043",53.06%
2014.11.13,"-11,395","+11,669","17,472,743",53.01%
2014.11.12,"-29,385","+4,263","17,461,074",52.97%
2014.11.11,"-10,925","-24,827","17,456,751",52.96%
2014.11.10,"-33,599","-8,552","17,481,578",53.04%
2014.11.07,"-9,124","-31,796","17,490,130",53.06%
2014.11.06,"-13,778","-11,805","17,523,056",53.16%
2014.11.05,"+12,818","-28,472","17,535,317",53.20%
2014.11.04,"-7,693","-5,297","17,563,789",53.28%
2014.11.03,"+3,971","-41,891","17,569,086",53.30%
2014.10.31,"-8,236","-47,495","17,609,837",53.42%
2014.10.30,"+28,181","-104,183","17,657,332",53.57%
2014.10.29,"+1,590","-33,758","17,762,313",53.89%
2014.10.28,"+17,177","+1,618","17,796,071",53.99%
2014.10.27,"-3,929",-12,"17,795,125",53.99%
2014.10.24,"+1,045","-9,501","17,795,821",53.99%
2014.10.23,"+13,097","-1,339","17,805,322",54.02%
2014.10.22,"+30,607","-22,867","17,807,333",54.02%
2014.10.21,"+27,022","-12,741","17,830,200",54.09%
2014.10.20,"+14,408","-1,300","17,842,941",54.13%
2014.10.17,"+20,954","-26,397","17,844,811",54.14%
2014.10.16,"+24,148","+2,904","17,871,768",54.22%
2014.10.15,"+27,201","-7,761","17,868,864",54.21%
2014.10.14,"+17,004","-19,256","17,876,625",54.23%
2014.10.13,"+48,909","-36,134","17,896,105",54.29%
2014.10.10,"+16,656","-57,116","17,932,799",54.40%
2014.10.08,"+25,246","-34,609","17,990,139",54.58%
2014.10.07,"+13,750","-32,443","18,024,748",54.68%
2014.10.06,"+10,563","-25,348","18,057,191",54.78%
2014.10.02,"+26,327","-49,066","18,082,539",54.86%
2014.10.01,"+47,190","-61,732","18,131,605",55.01%
2014.09.30,"+175,086","+141,276","18,193,897",55.20%
2014.09.29,"+39,488","-16,606","18,052,621",54.77%
2014.09.26,"+30,838","-24,408","18,069,227",54.82%
2014.09.25,"+40,523","-47,145","18,093,635",54.89%
2014.09.24,"+43,229","-17,443","18,140,780",55.04%
2014.09.23,"+143,092","-29,653","18,157,783",55.09%
2014.09.22,"+60,248","-51,535","18,187,436",55.18%
