,G_Val,F_Val,F_total,F_percent
2020.06.24,"-50,514","-13,356","29,258,644",33.45%
2020.06.23,"-14,832","-45,650","29,280,000",33.47%
2020.06.22,"+16,868","+280,690","29,325,650",33.53%
2020.06.19,"-62,020","+2,340","29,021,928",33.18%
2020.06.18,"+24,009","+137,573","29,005,682",33.16%
2020.06.17,"-69,567","+9,122","28,868,109",33.00%
2020.06.16,"+60,710","+59,930","28,855,563",32.99%
2020.06.15,"-28,923","-36,604","28,791,888",32.92%
2020.06.12,"+228,514","-6,695","28,824,426",32.95%
2020.06.11,"+316,888","-140,412","28,825,236",33.07%
2020.06.10,"+320,940","+41,440","28,965,648",33.23%
2020.06.09,"+8,047","-60,477","27,296,250",31.32%
2020.06.08,"+54,389","+2,227","27,356,850",31.39%
2020.06.05,"-32,160","-102,862","27,354,623",31.39%
2020.06.04,"-56,135","+128,221","27,457,627",31.50%
2020.06.03,"-473,193","-21,005","27,329,552",31.36%
2020.06.02,"-140,150","-7,980","27,351,700",31.38%
2020.06.01,"-72,648","-47,383","27,359,680",31.39%
2020.05.29,"-77,608","-142,796","27,407,202",31.45%
2020.05.28,"-90,385","+22,972","27,550,148",31.64%
2020.05.27,"-275,948","-5,524","27,527,176",31.62%
2020.05.26,"-381,221","-13,737","27,592,846",31.69%
2020.05.25,"-351,982","+5,627","27,630,820",31.73%
2020.05.22,"-148,615","+78,120","27,629,718",31.73%
2020.05.21,"-87,947","-113,392","27,551,693",31.64%
2020.05.20,"+130,245","-11,388","27,668,605",31.78%
2020.05.19,"-179,067","+105,302","27,679,417",31.79%
2020.05.18,"-45,382","-8,291","27,518,564",31.61%
2020.05.15,"-78,834","-122,244","27,526,855",31.61%
2020.05.14,"-99,849","+120,557","27,649,099",31.76%
2020.05.13,"-127,062","+78,110","27,528,542",31.62%
2020.05.12,"-122,679","+176,503","27,469,914",31.55%
2020.05.11,"-117,848","+58,911","27,268,553",31.32%
2020.05.08,"-98,764","+147,862","27,253,813",31.30%
2020.05.07,"-74,138","+320,991","27,101,343",31.17%
2020.05.06,"+282,346","+109,836","26,780,352",30.80%
2020.05.04,"-13,003","+117,325","26,719,844",30.73%
2020.04.29,"-102,982","-16,250","26,632,519",30.63%
2020.04.28,"-71,338","+45,988","26,638,305",30.63%
2020.04.27,"+19,641","-57,779","26,533,711",30.51%
2020.04.24,"+8,127","-123,303","26,561,490",30.55%
2020.04.23,"+109,906","+204,019","26,583,449",30.57%
2020.04.22,"+23,997","-19,191","26,379,432",30.34%
2020.04.21,"+47,563","+76,588","26,518,561",30.50%
2020.04.20,"-48,380","+41,765","26,434,488",30.40%
2020.04.17,"+17,904","+45,592","26,375,251",30.33%
2020.04.16,"+99,844","+36,505","26,432,446",30.40%
2020.04.14,"+38,641","-2,037","26,380,959",30.34%
2020.04.13,"-55,097","-57,007","26,421,354",30.38%
2020.04.10,"-61,539","+95,025","26,443,801",30.41%
2020.04.09,"-170,075","+85,380","26,344,408",30.32%
2020.04.08,"-27,183","-108,165","26,261,597",30.23%
2020.04.07,"+62,828","-204,385","26,360,406",30.34%
2020.04.06,"+149,408","-110,736","26,559,791",30.57%
2020.04.03,"+2,654","-19,342","26,666,494",30.70%
2020.04.02,"+147,192","+33,489","26,680,436",30.71%
2020.04.01,"-92,002","-127,995","26,646,947",30.67%
2020.03.31,"+12,388","-12,565","26,992,603",31.07%
2020.03.30,"+40,188",-565,"26,975,168",31.05%
2020.03.27,"+18,466","-8,534","26,905,241",30.97%
2020.03.26,"-85,998","-91,800","26,814,695",30.91%
2020.03.25,"-162,414","-103,292","26,898,995",31.01%
2020.03.24,"+61,139","+7,249","27,027,287",31.16%
2020.03.23,"+4,696","-198,812","26,951,198",31.07%
2020.03.20,"+45,951","+95,514","27,130,426",31.28%
2020.03.19,"+86,451","-80,827","27,031,856",31.16%
2020.03.18,"+21,487","-81,527","27,062,683",31.20%
2020.03.17,"+92,817","-119,021","27,059,210",31.20%
2020.03.16,"-12,164","-317,593","27,262,558",31.43%
2020.03.13,"+170,824","-81,706","27,551,969",31.76%
2020.03.12,"+44,366","-85,004","27,633,675",31.93%
2020.03.11,"-29,361","-31,640","27,705,092",32.01%
2020.03.10,"+200,052","+8,543","27,738,268",32.05%
2020.03.09,"-18,569","-112,485","27,741,821",32.06%
2020.03.06,"-76,940","-2,861","27,852,386",32.18%
2020.03.05,"-71,756","-197,315","27,815,247",32.14%
2020.03.04,"-25,003","+72,673","28,012,517",32.37%
2020.03.03,"-43,828","-69,635","27,935,604",32.28%
2020.03.02,"-7,595","-51,591","28,003,223",32.36%
2020.02.28,"+21,781","+101,498","28,054,814",32.42%
2020.02.27,"-62,935","+70,714","27,933,720",32.31%
2020.02.26,"-10,176","+28,689","27,872,414",32.24%
2020.02.25,"+8,738","+35,240","27,928,877",32.31%
2020.02.24,"+26,009","-12,320","27,810,405",32.17%
2020.02.21,"-80,643","+120,417","27,819,629",32.18%
2020.02.20,"+49,380","-14,976","27,699,596",32.04%
2020.02.19,"+23,980","+226,339","27,749,668",32.10%
2020.02.18,"-115,876","+156,260","27,519,916",31.83%
2020.02.17,"+4,821","-6,939","27,363,656",31.65%
2020.02.14,"+5,002","-32,750","27,366,731",31.66%
2020.02.13,"-39,426","+484,850","27,402,981",31.72%
2020.02.12,"+57,173","+12,444","26,906,611",31.14%
2020.02.11,"+24,188","+8,733","26,878,783",31.11%
2020.02.10,"+45,083","-20,305","26,870,050",31.10%
2020.02.07,+643,"-17,027","26,890,355",31.12%
2020.02.06,"+84,998","-44,372","26,907,382",31.17%
2020.02.05,"-49,803","-77,340","26,951,754",31.22%
2020.02.04,"-20,547","+40,951","27,052,746",31.34%
2020.02.03,"+25,077","+20,702","27,044,335",31.33%
2020.01.31,"+43,709","-46,818","27,113,633",31.41%
2020.01.30,"+33,897","-2,136","27,165,832",31.47%
2020.01.29,"-21,113","-22,434","27,067,968",31.36%
2020.01.28,"+31,105","+34,150","27,057,862",31.35%
2020.01.23,"-45,815","-6,770","26,997,703",31.31%
2020.01.22,"+9,350","-91,664","26,993,384",31.31%
2020.01.21,"-58,411","+38,058","27,078,424",31.41%
2020.01.20,"-76,860","+70,856","26,962,782",31.27%
2020.01.17,"-12,296","-34,581","26,873,674",31.17%
2020.01.16,"-2,279","+11,997","26,955,854",31.26%
2020.01.15,"+11,820","+80,681","26,939,857",31.24%
2020.01.14,"-42,523","+69,578","26,840,016",31.13%
2020.01.13,"-81,098","+110,029","26,739,878",31.01%
2020.01.10,"-36,797","+79,141","26,631,214",30.89%
2020.01.09,"+25,819","+18,286","26,558,196",30.81%
2020.01.08,"+126,703","+43,472","26,493,773",30.73%
2020.01.07,"+182,960","+179,764","26,385,801",30.61%
2020.01.06,"+80,027","+74,554","26,206,586",30.40%
2020.01.03,"-24,583","+23,806","26,068,614",30.24%
2020.01.02,"-70,717","+20,572","26,044,808",30.21%
2019.12.30,"+47,914","-55,784","25,980,580",30.14%
2019.12.27,"+12,209","+137,940","26,036,364",30.20%
2019.12.26,"+40,380","+69,568","25,901,424",30.04%
2019.12.24,"-18,335","+45,733","26,064,674",30.23%
2019.12.23,"-34,551","-8,094","26,053,063",30.22%
2019.12.20,"-7,861","+26,089","26,085,517",30.26%
2019.12.19,"+1,641","+9,224","26,112,696",30.29%
2019.12.18,"-12,043","+32,717","26,106,300",30.28%
2019.12.17,"-19,638","-21,998","26,096,183",30.27%
2019.12.16,"+1,766","+2,417","26,165,543",30.35%
2019.12.13,"-27,144","+27,245","26,215,056",30.41%
2019.12.12,"-66,849","+1,216","26,212,826",30.40%
2019.12.11,"-132,656","+120,122","26,270,210",30.49%
2019.12.10,"-32,522","+34,082","26,163,921",30.36%
2019.12.09,"-54,839","+13,298","26,138,824",30.36%
2019.12.06,"+61,408","+49,960","26,139,576",30.37%
2019.12.05,"-49,478","+22,666","26,097,403",30.32%
2019.12.04,"-20,696","+25,890","26,141,856",30.37%
2019.12.03,+667,"+19,740","26,127,356",30.35%
2019.12.02,"+11,813","+33,910","26,113,964",30.34%
2019.11.29,"-98,780","+60,080","26,089,429",30.31%
2019.11.28,"+19,717","+5,640","26,030,442",30.24%
2019.11.27,"-3,963","+47,092","26,039,710",30.25%
2019.11.26,"+10,939","+28,805","25,989,046",30.19%
2019.11.25,"+9,287","+48,204","25,958,491",30.16%
2019.11.22,"-9,589","+12,665","25,912,207",30.10%
2019.11.21,"-46,187","+36,363","25,919,007",30.11%
2019.11.20,"-15,799","+56,210","25,888,013",30.08%
2019.11.19,"-60,844","+72,572","25,964,803",30.17%
2019.11.18,"+59,722","+31,263","25,892,148",30.86%
2019.11.15,"+46,741","+41,980","25,860,513",30.82%
2019.11.14,"+18,942","+27,203","25,808,533",30.76%
2019.11.13,"-89,842","+149,779","25,783,145",30.73%
2019.11.12,"-51,492","+98,765","25,618,643",30.54%
2019.11.11,"-85,088","+164,515","25,519,875",30.42%
2019.11.08,"-35,970","+271,816","25,355,081",30.22%
2019.11.07,"+23,066","-23,202","25,085,377",29.91%
2019.11.06,"+36,074","+105,473","25,096,370",29.92%
2019.11.05,"+96,441","+74,448","24,993,933",29.80%
2019.11.04,"+109,116","-30,822","24,915,506",29.71%
2019.11.01,"+77,653","+111,511","24,945,491",29.74%
2019.10.31,"+212,993","+46,862","24,882,715",29.67%
2019.10.30,"-3,626","+2,407","24,849,245",29.63%
2019.10.29,"+11,489","-17,392","24,846,838",29.63%
2019.10.28,"+3,141","+5,674","24,871,928",29.66%
2019.10.25,"+5,356","+35,464","24,857,691",29.64%
2019.10.24,"+66,114","+11,119","24,822,227",29.60%
2019.10.23,"+228,624","+307,522","24,816,251",29.59%
2019.10.22,"+30,110","+95,083","24,513,282",29.23%
2019.10.21,"+63,806","+3,857","24,421,838",29.12%
2019.10.18,"+14,459","+90,799","24,423,418",29.12%
2019.10.17,"-76,019","+9,398","24,350,731",29.03%
2019.10.16,"-49,524","+7,486","24,335,031",29.02%
2019.10.15,"-23,021",+792,"24,327,545",29.01%
2019.10.14,"-53,847","+37,651","24,326,753",29.01%
2019.10.11,"+24,982","-24,128","24,297,150",28.97%
2019.10.10,"+9,227","+100,694","24,322,378",29.00%
2019.10.08,"+19,494","-13,184","24,221,916",28.90%
2019.10.07,"-23,852","+20,143","24,235,100",28.92%
2019.10.04,"-17,469","+9,564","24,230,011",28.91%
2019.10.02,"-24,428","+27,679","24,220,447",28.90%
2019.10.01,"+57,162","+24,273","24,174,353",28.85%
2019.09.30,"+5,040","+13,441","24,150,080",28.82%
2019.09.27,"-18,501",-86,"24,132,239",28.80%
2019.09.26,"-36,386","+17,907","24,185,886",28.86%
2019.09.25,"+5,095","+11,993","24,181,391",28.85%
2019.09.24,"+30,697","+139,514","24,115,098",28.78%
2019.09.23,"+2,599","+3,656","24,024,312",28.67%
2019.09.20,"+12,359","+28,865","23,990,596",28.63%
2019.09.19,"-14,292","+4,506","23,961,731",28.59%
2019.09.18,"-25,233","+176,775","23,957,225",28.59%
2019.09.17,"-36,789","+32,794","23,769,450",28.36%
2019.09.16,"-41,993","-21,613","23,726,756",28.31%
2019.09.11,"-139,555","+66,946","23,755,397",28.35%
2019.09.10,"+5,173","+84,041","23,744,242",28.33%
2019.09.09,"-209,006","+126,235","23,671,974",28.25%
2019.09.06,"-14,153","+28,216","23,526,418",28.07%
2019.09.05,"-71,295","+14,182","23,535,395",28.08%
2019.09.04,"+13,717","+57,428","23,524,641",28.07%
2019.09.03,"+18,413","+68,438","23,478,845",28.02%
2019.09.02,"+13,965","+197,751","23,409,507",27.94%
2019.08.30,"-16,023","+104,621","23,177,210",27.66%
2019.08.29,"-26,593","+84,513","23,050,213",27.51%
2019.08.28,"+6,611","+12,891","22,972,642",27.45%
2019.08.27,"-15,306","+117,257","22,954,551",27.42%
2019.08.26,"-24,368","+114,958","22,754,457",27.19%
2019.08.23,"-10,286","+67,921","22,636,183",27.08%
2019.08.22,"-23,190","+148,456","22,568,436",27.00%
2019.08.21,"-13,947","+32,720","22,419,980",26.83%
2019.08.20,"+19,962","+30,310","22,387,260",26.79%
2019.08.19,"+3,550","+20,331","22,334,620",26.72%
2019.08.16,"-37,319","+27,710","22,309,289",26.69%
2019.08.14,"+38,869","-18,524","22,300,505",26.68%
2019.08.13,"+11,467","+54,319","22,322,130",26.71%
2019.08.12,"-30,006","+18,005","22,306,499",26.69%
2019.08.09,"-12,173","+193,704","22,264,239",26.67%
2019.08.08,"+108,563","-67,134","22,078,476",26.45%
2019.08.07,"-14,109","+67,122","22,163,839",26.55%
2019.08.06,"+43,382","+40,170","22,079,938",26.45%
2019.08.05,"+71,931","+10,060","22,039,122",26.40%
2019.08.02,"+82,620","-25,704","22,033,379",26.40%
2019.08.01,"+24,406","+12,916","22,076,884",26.45%
2019.07.31,"+25,221","+46,861","22,062,482",26.43%
2019.07.30,"-51,210","+19,432","22,030,396",26.39%
2019.07.29,"-29,358","+106,619","21,919,964",26.26%
2019.07.26,"-38,812","+98,770","21,871,245",26.20%
2019.07.25,"-66,863","-15,848","21,713,375",26.01%
2019.07.24,"-76,178","+74,360","21,728,851",26.03%
2019.07.23,"-9,377","+149,494","21,684,491",25.98%
2019.07.22,"-51,716","+35,312","21,531,566",25.79%
2019.07.19,"-10,374","+208,583","21,498,683",25.76%
2019.07.18,"-9,987","+53,055","21,350,408",25.58%
2019.07.17,"-5,643","+46,723","21,302,290",25.52%
2019.07.16,"+8,748","+6,982","21,256,621",25.47%
2019.07.15,"+56,305","+9,256","21,243,639",25.45%
2019.07.12,"+2,603","+11,378","21,237,731",25.45%
2019.07.11,"+8,343","+31,908","21,226,353",25.43%
2019.07.10,"+12,499","+6,402","21,202,668",25.41%
2019.07.09,"+40,084","+82,680","21,088,495",25.27%
2019.07.08,"+38,290","-69,653","21,002,350",25.17%
2019.07.05,"+91,216","+33,510","21,072,360",25.25%
2019.07.04,"+19,751","+67,393","21,042,654",25.22%
2019.07.03,"-13,385","+65,012","21,085,445",25.27%
2019.07.02,"+20,529","+27,774","21,068,604",25.25%
2019.07.01,"-58,289","+28,594","21,054,027",25.23%
2019.06.28,"+44,859","+36,990","21,020,922",25.19%
2019.06.27,"+62,152","+28,766","20,783,932",24.91%
2019.06.26,"+77,534","-69,797","20,751,937",24.87%
2019.06.25,"+107,468","+5,465","20,771,034",24.89%
2019.06.24,"+94,340","-105,702","20,765,569",24.89%
2019.06.21,"+228,400","-21,583","20,871,005",25.01%
2019.06.20,"+47,659","-31,627","20,904,588",25.05%
2019.06.19,"+16,222","-8,768","20,736,215",24.85%
2019.06.18,"+17,209","-23,143","20,744,983",24.86%
2019.06.17,"+13,262","-49,678","20,771,446",24.89%
2019.06.14,"+47,181","-32,036","20,852,752",24.99%
2019.06.13,"+39,477","+56,987","20,884,788",25.03%
2019.06.12,"-21,142","+29,947","20,828,146",24.96%
2019.06.11,"+18,753","-23,459","20,841,638",24.98%
2019.06.10,"+79,067","+8,722","20,915,215",25.08%
2019.06.07,"-14,472","+12,478","20,906,493",25.07%
2019.06.05,"+40,796","-26,583","20,927,742",25.09%
2019.06.04,"-12,366","+80,889","20,986,073",25.16%
2019.06.03,"-33,082","+22,360","20,907,581",25.07%
2019.05.31,"-4,721","+20,274","20,889,085",25.05%
2019.05.30,"+119,046","-63,263","20,869,283",25.02%
2019.05.29,"+21,675","+12,636","20,792,546",24.93%
2019.05.28,"+83,765","-26,657","20,779,910",24.92%
2019.05.27,"-4,979","-25,767","20,806,567",24.95%
2019.05.24,"+9,192","+57,927","20,832,334",24.98%
2019.05.23,"+74,335","-3,189","20,811,866",24.95%
2019.05.22,"+32,264","+46,737","20,867,639",25.02%
2019.05.21,"-166,015","+117,112","21,020,982",25.20%
2019.05.20,-944,"+44,777","20,960,804",25.13%
2019.05.17,"+592,705","-938,712","20,939,027",25.11%
2019.05.16,"+8,995","+106,293","21,770,234",26.10%
2019.05.15,"-76,871","+242,610","21,754,564",26.08%
2019.05.14,"+174,762","+108,813","21,584,220",25.88%
2019.05.13,"-27,703","+106,805","21,351,001",25.60%
2019.05.10,"+66,020","+149,122","21,417,064",25.68%
2019.05.09,"+52,085","-35,579","21,232,435",25.46%
2019.05.08,"+124,870","+24,703","21,347,380",25.60%
2019.05.07,"-25,483","+111,575","21,477,142",25.75%
2019.05.03,"+96,043","+324,273","21,471,937",25.75%
2019.05.02,"+110,935","+58,545","21,131,531",25.34%
2019.04.30,"+100,375","+78,875","21,134,435",25.34%
2019.04.29,"+151,758","+25,473","21,021,697",25.21%
2019.04.26,"-14,046","+64,174","21,066,224",25.26%
2019.04.25,"+9,317","+11,772","20,838,915",24.99%
2019.04.24,"+83,697","+15,581","20,854,130",25.01%
2019.04.23,"-21,021","+39,962","20,752,330",24.88%
2019.04.22,"+24,664","+29,574","20,706,301",24.83%
2019.04.19,"+31,749","+22,802","20,676,727",24.79%
2019.04.18,"+6,908","+36,753","20,654,077",24.77%
2019.04.17,"+74,840","+90,801","20,615,916",24.72%
2019.04.16,"+556,515","+139,768","20,500,490",24.58%
2019.04.15,"+362,689","+31,498","20,357,036",24.41%
2019.04.12,"+8,571","+8,174","20,326,131",24.37%
2019.04.11,"-37,936","+38,647","20,366,557",24.42%
2019.04.10,"+22,633","+30,252","20,334,534",24.39%
2019.04.09,"-97,279","-33,020","20,309,280",24.36%
2019.04.08,"-56,347","+22,011","20,335,252",24.39%
2019.04.05,"-20,631","+12,824","20,296,379",24.34%
2019.04.04,"-45,764","-8,391","20,225,692",24.26%
2019.04.03,"-56,588","-17,358","20,174,174",24.19%
2019.04.02,"-52,007","+19,171","20,176,767",24.20%
2019.04.01,"-5,802","-12,673","20,279,396",24.32%
2019.03.29,"-16,090","+23,318","20,288,558",24.33%
2019.03.28,"-12,751","+12,091","20,287,778",24.33%
2019.03.27,"+21,507","-7,578","20,252,643",24.29%
2019.03.26,"+42,163","-1,302","20,251,864",24.29%
2019.03.25,"-8,999","+4,259","20,272,456",24.31%
2019.03.22,"+16,315","+51,482","20,095,286",24.10%
2019.03.21,"+17,877","+40,865","20,076,579",24.08%
2019.03.20,"-80,002","-44,371","20,031,432",24.02%
2019.03.19,"-32,646","-129,110","20,073,654",24.07%
2019.03.18,"+10,297","+6,788","20,268,570",24.31%
2019.03.15,"+143,091","-14,808","20,270,701",24.31%
2019.03.14,"-19,467","+148,656","20,255,110",24.29%
2019.03.13,"-17,879","+6,503","20,093,662",24.10%
2019.03.12,"+1,352","-27,084","20,157,190",24.17%
2019.03.11,"+22,152","-41,506","20,163,546",24.18%
2019.03.08,"+45,684","+29,916","20,313,401",24.36%
2019.03.07,"-16,805","+36,063","20,277,208",24.32%
2019.03.06,"-6,335","+3,200","20,247,044",24.28%
2019.03.05,"-20,420","-46,873","20,270,069",24.31%
2019.03.04,"+228,645","+44,965","20,360,807",24.42%
2019.02.28,"+78,435","+101,734","20,194,121",24.22%
2019.02.27,"+74,282","+90,114","20,092,383",24.10%
2019.02.26,"+338,082","+135,297","19,764,119",23.70%
2019.02.25,"-52,172","-74,292","19,628,822",23.54%
2019.02.22,-192,"-40,022","19,904,186",23.87%
2019.02.21,"-71,120","-10,306","19,944,208",23.92%
2019.02.20,"-64,477","-25,033","19,941,826",23.91%
2019.02.19,"-19,388","-13,965","19,980,659",23.96%
2019.02.18,"+30,172","-10,839","19,999,464",23.98%
2019.02.15,"+85,430","+61,778","20,007,303",23.99%
2019.02.14,"+135,839","+110,729","19,964,154",23.94%
2019.02.13,"-15,490","+29,317","19,624,572",23.53%
2019.02.12,"-39,080","-85,893","19,633,255",23.54%
2019.02.11,"-166,172","-214,699","19,915,728",23.88%
2019.02.08,"-24,432","-67,572","20,068,942",24.07%
2019.02.07,"-28,018","-34,779","20,102,626",24.11%
2019.02.01,"-65,634","+6,580","20,100,693",24.11%
2019.01.31,"-148,685","-72,276","20,094,839",24.10%
2019.01.30,"-137,852","-74,090","20,170,217",24.19%
2019.01.29,"+32,652","-21,676","20,244,716",24.28%
2019.01.28,"-2,969","+11,366","20,253,289",24.29%
2019.01.25,"+33,026","-24,082","20,241,923",24.27%
2019.01.24,"+7,415","-89,970","20,251,342",24.29%
2019.01.23,"+155,454","-118,945","20,355,229",24.41%
2019.01.22,"+69,762","+50,845","20,529,477",24.62%
2019.01.21,+594,"-56,999","20,478,632",24.56%
2019.01.18,"+61,288","-78,290","20,555,631",24.65%
2019.01.17,"-70,989","-74,833","20,600,462",24.70%
2019.01.16,"-6,021","-46,822","20,572,115",24.67%
2019.01.15,"+39,957","-111,738","20,599,667",24.70%
2019.01.14,"-16,484","-76,166","20,779,630",24.92%
2019.01.11,"+20,528","-11,120","20,855,502",25.01%
2019.01.10,"-42,843","+49,630","20,887,455",25.05%
2019.01.09,"-7,045","+8,141","20,839,386",24.99%
2019.01.08,"-88,485","-66,776","20,874,559",25.03%
2019.01.07,"-69,318","-43,872","20,948,034",25.12%
2019.01.04,"+50,222","-72,282","20,987,999",25.17%
2019.01.03,"+60,944","-56,954","20,904,339",25.07%
2019.01.02,"+5,192","-38,420","20,623,661",24.73%
2018.12.28,"+16,499",+4,"20,617,081",24.72%
2018.12.27,"+32,873","+13,474","20,639,049",24.75%
2018.12.26,"+19,498","-17,817","20,674,642",24.79%
2018.12.24,"-36,695","+7,994","20,731,991",24.86%
2018.12.21,"+50,753","-7,304","20,669,409",24.79%
2018.12.20,"-124,947","+12,941","20,900,297",25.06%
2018.12.19,"-3,884","+4,868","20,897,444",25.06%
2018.12.18,"-13,005","-5,505","20,906,145",25.07%
2018.12.17,"+34,775","+13,765","20,925,816",25.09%
2018.12.14,"-5,809","+28,536","20,915,636",25.08%
2018.12.13,"-36,181","+135,901","20,903,789",25.07%
2018.12.12,"+5,021","+34,964","20,823,016",24.97%
2018.12.11,"+1,583","+10,306","20,775,670",24.91%
2018.12.10,"-12,186","+49,383","20,774,214",24.91%
2018.12.07,"-39,076","+47,736","20,762,107",24.90%
2018.12.06,"+143,615",-695,"20,744,482",24.88%
2018.12.05,"+41,632","+47,047","20,756,895",24.89%
2018.12.04,"+13,795","+32,467","20,667,216",24.78%
2018.12.03,"+17,006","+38,625","20,714,556",24.84%
2018.11.30,"+1,468","+47,481","20,704,552",24.83%
2018.11.29,"+2,555","+64,719","20,632,936",24.74%
2018.11.28,"+40,053","+1,945","20,570,744",24.67%
2018.11.27,"-56,172","+28,198","20,378,799",24.44%
2018.11.26,"+155,247","+42,108","20,354,786",24.41%
