Date,Close,Open,High,Low,Volume,Change
2011-06-27,75.828,76.19,76.59,75.71,35330.0,-0.005
2011-06-28,75.49,75.665,75.96,75.26,26630.0,-0.0045000000000000005
2011-06-29,75.074,75.48,75.54,74.995,35850.0,-0.0055000000000000005
2011-06-30,74.635,74.915,74.915,74.54,32860.0,-0.0058
2011-07-01,74.674,74.82,75.055,74.505,17680.0,0.0005
2011-07-04,74.57,74.515,74.69,74.405,3420.0,-0.0014000000000000002
2011-07-05,74.985,74.535,75.05,74.535,17340.0,0.005600000000000001
2011-07-06,75.44,74.925,75.535,74.77,19820.0,0.0060999999999999995
2011-07-07,75.257,75.265,75.745,75.15,21500.0,-0.0024
2011-07-08,75.514,75.215,75.73,75.13,32100.0,0.0034000000000000002
2011-07-11,76.374,75.56,76.555,75.54,36060.0,0.011399999999999999
2011-07-12,76.234,76.395,77.175,76.085,49260.0,-0.0018
2011-07-13,75.547,76.395,76.455,75.37,37200.0,-0.009000000000000001
2011-07-14,75.562,75.06,75.645,74.99,37680.0,0.0002
2011-07-15,75.52,75.44,75.745,75.29,24780.0,-0.0006
2011-07-18,75.793,75.52,76.115,75.48,30610.0,0.0036
2011-07-19,75.513,75.63,75.82,75.18,26070.0,-0.0037
