Date,Close,Open,High,Low,Volume,Change
2010-08-26,2603.48,2604.88,2616.96,2590.61,8029999999.999999,0.0027
2010-08-27,2610.74,2602.5,2613.49,2588.64,7050000000.0,0.0028000000000000004
2010-08-30,2652.66,2622.27,2656.36,2620.19,11050000000.0,0.0161
2010-08-31,2638.8,2644.79,2647.25,2626.79,11090000000.0,-0.0052
2010-09-01,2622.88,2641.05,2662.88,2604.49,12720000000.0,-0.006
2010-09-02,2655.78,2646.89,2659.98,2636.42,12410000000.0,0.0125
2010-09-03,2655.39,2658.13,2660.54,2631.85,12950000000.0,-0.0001
2010-09-06,2696.25,2667.2,2698.6,2664.24,14420000000.0,0.0154
2010-09-07,2698.36,2698.22,2704.93,2679.02,11220000000.0,0.0008
2010-09-08,2695.29,2687.71,2695.84,2674.32,11350000000.0,-0.0011
2010-09-09,2656.35,2698.64,2698.64,2651.6,13300000000.0,-0.0144
2010-09-10,2663.21,2657.24,2667.84,2628.83,11300000000.0,0.0026
2010-09-13,2688.32,2665.66,2696.67,2660.61,11790000000.0,0.009399999999999999
2010-09-14,2688.52,2694.07,2703.78,2678.97,12070000000.0,0.0001
2010-09-15,2652.5,2688.39,2688.49,2645.86,12200000000.0,-0.0134
2010-09-16,2602.47,2646.92,2653.27,2583.34,11900000000.0,-0.0189
2010-09-17,2598.69,2607.55,2615.08,2592.53,8320000000.0,-0.0015
2010-09-20,2588.71,2601.48,2607.35,2573.63,7950000000.0,-0.0038
2010-09-21,2591.55,2593.76,2601.1,2580.18,5810000000.0,0.0011
2010-09-27,2627.97,2600.54,2629.05,2597.14,7680000000.0,0.0141
2010-09-28,2611.35,2625.33,2625.33,2607.02,9310000000.0,-0.0063
2010-09-29,2610.68,2608.92,2634.12,2603.93,8860000000.0,-0.0003
2010-09-30,2655.66,2599.71,2656.0,2597.6,8960000000.0,0.0172
2010-10-08,2738.74,2681.25,2747.8,2677.99,13580000000.0,0.0313
2010-10-11,2806.94,2755.03,2823.6,2755.03,20750000000.0,0.024900000000000002
2010-10-12,2841.41,2795.76,2843.43,2782.34,16739999999.999998,0.0123
2010-10-13,2861.36,2842.14,2862.03,2826.22,18530000000.0,0.006999999999999999
2010-10-14,2879.64,2881.55,2919.41,2864.52,22950000000.0,0.0064
2010-10-15,2971.16,2863.74,2971.16,2858.22,23660000000.0,0.0318
2010-10-18,2955.23,2985.46,3026.1,2944.71,26330000000.0,-0.0054
2010-10-19,3001.85,2949.63,3002.37,2931.91,17070000000.0,0.0158
2010-10-20,3003.95,2947.51,3041.15,2942.5,20780000000.0,0.0007000000000000001
2010-10-21,2983.53,3009.22,3018.24,2958.55,16140000000.0,-0.0068000000000000005
2010-10-22,2975.04,2976.75,2997.62,2954.62,14710000000.0,-0.0028000000000000004
2010-10-25,3051.42,2979.71,3051.54,2959.3,19210000000.0,0.025699999999999997
2010-10-26,3041.54,3065.84,3073.38,3017.82,19880000000.0,-0.0032
2010-10-27,2997.05,3031.65,3056.4,2988.87,17630000000.0,-0.0146
2010-10-28,2992.58,2989.29,3007.01,2969.3,14350000000.0,-0.0015
2010-10-29,2978.83,2993.3,2996.77,2955.48,14710000000.0,-0.0046
2010-11-01,3054.02,2986.89,3054.05,2986.89,18620000000.0,0.0252
2010-11-02,3045.43,3061.63,3089.57,3029.32,22490000000.0,-0.0028000000000000004
2010-11-03,3030.99,3044.02,3069.07,3017.1,18980000000.0,-0.004699999999999999
2010-11-04,3086.94,3035.37,3087.42,3035.37,17690000000.0,0.018500000000000003
2010-11-05,3129.5,3129.87,3142.59,3105.92,21200000000.0,0.0138
2010-11-08,3159.51,3140.4,3160.7,3124.09,20540000000.0,0.0096
2010-11-09,3135.0,3159.02,3159.02,3110.34,19250000000.0,-0.0078000000000000005
2010-11-10,3115.36,3120.44,3124.26,3093.88,18510000000.0,-0.0063
2010-11-11,3147.74,3108.51,3186.72,3102.77,21030000000.0,0.0104
2010-11-12,2985.43,3121.92,3150.15,2975.16,23310000000.0,-0.0516
2010-11-15,3014.41,2984.87,3016.13,2939.68,15320000000.0,0.0097
2010-11-16,2894.54,3007.64,3007.64,2885.75,17110000000.0,-0.0398
2010-11-17,2838.86,2852.48,2891.05,2824.12,12380000000.0,-0.0192
2010-11-18,2865.45,2855.61,2873.7,2827.18,10220000000.0,0.009399999999999999
2010-11-19,2888.57,2879.65,2888.75,2806.64,12380000000.0,0.008100000000000001
2010-11-22,2884.37,2861.61,2904.97,2852.77,12710000000.0,-0.0015
2010-11-23,2828.28,2872.17,2872.17,2791.58,11630000000.0,-0.0194
2010-11-24,2859.94,2794.86,2861.48,2794.86,11620000000.0,0.011200000000000002
2010-11-25,2898.26,2875.86,2901.67,2856.96,13160000000.0,0.0134
2010-11-26,2871.7,2890.29,2894.42,2851.96,11090000000.0,-0.0092
2010-11-29,2866.36,2861.15,2878.83,2841.8,10250000000.0,-0.0019
2010-11-30,2820.18,2863.41,2881.16,2758.92,13930000000.0,-0.0161
2010-12-01,2823.45,2810.54,2834.2,2795.81,8130000000.000001,0.0012
2010-12-02,2843.61,2860.46,2870.81,2841.47,10420000000.0,0.0070999999999999995
2010-12-03,2842.43,2846.72,2853.4,2822.74,8350000000.0,-0.0004
2010-12-06,2857.18,2850.38,2871.41,2831.7,8980000000.0,0.0052
2010-12-07,2875.86,2843.77,2884.53,2809.11,8680000000.0,0.006500000000000001
2010-12-08,2848.55,2868.73,2880.56,2843.94,8670000000.0,-0.0095
2010-12-09,2810.95,2837.61,2854.7,2808.51,9460000000.0,-0.0132
2010-12-10,2841.04,2798.74,2850.42,2792.52,8050000000.000001,0.010700000000000001
2010-12-13,2922.95,2850.33,2923.77,2847.66,12890000000.0,0.0288
2010-12-14,2927.08,2928.3,2933.41,2912.42,12090000000.0,0.0014000000000000002
2010-12-15,2911.41,2927.26,2939.05,2905.65,10950000000.0,-0.0054
2010-12-16,2898.14,2908.87,2921.27,2891.86,8760000000.0,-0.0046
2010-12-17,2893.74,2896.77,2898.81,2881.0,7370000000.0,-0.0015
2010-12-20,2852.92,2901.47,2911.56,2804.56,11380000000.0,-0.0141
2010-12-21,2904.11,2857.59,2908.17,2846.63,10680000000.0,0.0179
