,G_Val,F_Val,F_total,F_percent
2015.04.09,"-951,113","-457,265","368,867,098",50.67%
2015.04.08,"-910,406","-921,385","369,354,195",50.74%
2015.04.07,"-695,237","-556,312","370,275,580",50.86%
2015.04.06,"+87,784","-32,182","370,831,892",50.94%
2015.04.03,"-1,019,778","-374,072","370,864,074",50.94%
2015.04.02,"+94,756","-633,755","371,135,046",50.98%
2015.04.01,"-211,976","-135,115","371,769,872",51.07%
2015.03.31,"-182,122","+60,024","371,904,987",51.09%
2015.03.30,"-617,017","+106,843","371,844,963",51.08%
2015.03.27,"-491,322","-1,089,601","371,738,120",51.06%
2015.03.26,"+376,637","-600,250","372,827,721",51.21%
2015.03.25,"+19,957","+481,887","373,427,971",51.29%
2015.03.24,"+41,661","+270,204","372,946,084",51.23%
2015.03.23,"+541,527","+1,861,272","372,675,880",51.19%
2015.03.20,"-24,352","+625,715","370,814,608",50.94%
2015.03.19,"-191,241","+696,525","370,197,756",50.85%
2015.03.18,"+10,198","+505,839","369,495,644",50.75%
2015.03.17,"+24,231","+597,777","368,996,463",50.69%
2015.03.16,"+1,032,313","-161,638","368,398,686",50.60%
2015.03.13,"+101,350","+98,586","368,529,717",50.62%
2015.03.12,"-775,942","+237,411","368,461,738",50.61%
2015.03.11,"-596,012","-255,470","368,224,327",50.58%
2015.03.10,"-1,137,706","+52,072","368,479,797",50.62%
2015.03.09,"-1,623,230","+113,843","368,427,725",50.61%
2015.03.06,"-703,344","+1,049,760","368,313,926",50.59%
2015.03.05,"-766,058","-163,866","367,264,166",50.45%
2015.03.04,"-1,632,566","+153,252","367,428,032",50.47%
2015.03.03,"-203,591","+794,026","367,271,655",50.45%
2015.03.02,"-616,427","+563,566","365,434,831",50.20%
2015.02.27,"-593,089","+195,206","364,871,265",50.12%
2015.02.26,"-256,870","+758,492","364,676,059",50.09%
2015.02.25,"-645,129","-273,758","363,917,567",49.99%
2015.02.24,"-82,456","+895,317","364,191,325",50.03%
2015.02.23,"-222,746","+599,519","363,296,008",49.90%
2015.02.17,"-204,568","-320,750","362,696,489",49.82%
2015.02.16,"-25,365","+536,928","363,017,239",49.86%
2015.02.13,"+75,754","+281,115","362,480,311",49.79%
2015.02.12,"+83,827","+93,697","362,068,070",49.73%
2015.02.11,"+182,982","+833,631","361,974,373",49.72%
2015.02.10,"+24,727","-296,286","361,140,742",49.61%
2015.02.09,"-79,680","-167,445","361,437,028",49.65%
2015.02.06,"-662,858","-956,784","361,604,473",49.67%
2015.02.05,"-364,067","+187,672","362,561,257",49.80%
2015.02.04,"-126,684","+332,621","362,373,585",49.78%
2015.02.03,"-476,614","+410,873","362,040,964",49.73%
2015.02.02,"-961,445","-186,592","361,636,709",49.68%
2015.01.30,"-620,472","+504,074","361,823,301",49.70%
2015.01.29,"-1,299,877","-861,603","361,319,227",49.63%
2015.01.28,"+242,496","-205,270","362,181,930",49.75%
2015.01.27,"+139,668","+619,886","362,396,485",49.78%
2015.01.26,"+176,398","+239,656","361,776,599",49.69%
2015.01.23,"-124,565","+377,849","361,536,943",49.66%
2015.01.22,"-571,581","-322,679","361,159,094",49.61%
2015.01.21,"+11,491","+503,627","361,481,773",49.65%
2015.01.20,"+439,698","-951,804","360,978,246",49.58%
2015.01.19,"+7,982","-1,157,844","361,930,050",49.72%
2015.01.16,"+124,591","-2,070,695","363,087,894",49.87%
2015.01.15,"+95,696","-48,364","365,159,789",50.16%
2015.01.14,"-128,601","-20,170","365,208,153",50.17%
2015.01.13,"-36,490","-665,362","365,235,064",50.17%
2015.01.12,"+23,130","+136,106","365,900,426",50.26%
2015.01.09,"-133,637","+786,267","365,764,320",50.24%
2015.01.08,"+194,087","+1,408,902","364,978,053",50.13%
2015.01.07,"+17,854","-122,576","363,570,251",49.94%
2015.01.06,"+21,408","-41,229","363,692,827",49.96%
2015.01.05,"-435,652","+219,486","363,734,056",49.96%
2015.01.02,"-199,017","-46,369","363,514,570",49.93%
2014.12.30,"+20,081","-72,671","363,410,939",49.92%
2014.12.29,"-410,855","+468,607","363,483,569",49.93%
2014.12.26,"+193,230","+41,699","363,015,003",49.86%
2014.12.24,"+127,434","+154,095","363,543,304",49.94%
2014.12.23,"+205,521","-381,164","363,897,863",49.99%
2014.12.22,"+26,966","-24,160","364,679,027",50.09%
2014.12.19,"+133,812","+342,496","364,717,483",50.10%
2014.12.18,"+4,273","+466,584","364,646,987",50.09%
2014.12.17,"+241,887","-111,276","364,246,763",50.03%
2014.12.16,"-35,163","-277,226","364,241,099",50.03%
2014.12.15,"+53,738","-68,878","364,602,989",50.08%
2014.12.12,"-290,794","+110,947","364,726,927",50.10%
2014.12.11,"-3,265","-705,075","364,814,400",50.11%
2014.12.10,"-119,518","+10,672","365,519,475",50.21%
2014.12.09,"+265,669","+478,949","365,148,803",50.16%
2014.12.08,"-171,655","+511,312","364,489,854",50.07%
2014.12.05,"-141,393","+216,081","363,798,542",49.97%
2014.12.04,"+339,492","+256,603","363,582,461",49.94%
2014.12.03,"-26,571","+76,979","363,325,858",49.91%
2014.12.02,"-177,778","+236,176","363,237,879",49.90%
2014.12.01,"+191,719","-44,423","363,001,703",49.86%
2014.11.28,"+25,461","+114,561","362,896,126",49.85%
2014.11.27,"-23,519","-30,982","362,581,565",49.81%
2014.11.26,"+7,242","+235,192","362,612,547",49.81%
2014.11.25,"-6,270","+928,364","362,277,355",49.76%
2014.11.24,"-30,508","+422,454","361,257,839",49.62%
2014.11.21,"-293,737","+94,909","360,835,385",49.57%
2014.11.20,"+57,534","+199,187","360,751,476",49.55%
2014.11.19,"-282,241","+533,285","360,552,289",49.53%
2014.11.18,"-151,683","+388,741","360,027,740",49.45%
2014.11.17,"-705,345","-934,571","359,674,643",49.41%
2014.11.14,"-38,147","+972,373","360,609,214",49.53%
2014.11.13,"-282,965","+499,279","359,636,841",49.40%
2014.11.12,"+33,886","+483,729","359,137,562",49.33%
2014.11.11,"-478,966","+598,117","358,817,833",49.29%
2014.11.10,"-175,034","+379,796","358,219,716",49.21%
2014.11.07,"-205,871","+42,354","357,839,920",49.15%
2014.11.06,"-167,748","+644,799","357,819,486",49.15%
2014.11.05,"+123,761","-161,560","357,183,423",49.06%
2014.11.04,"+109,591","+57,919","357,346,935",49.09%
2014.11.03,"+220,231","+494,644","357,289,081",49.08%
2014.10.31,"-239,607","+759,049","356,772,597",49.01%
2014.10.30,"-208,366","+1,086,932","356,013,548",48.90%
2014.10.29,"-131,021","+905,467","354,941,904",48.76%
2014.10.28,"+87,856","+748,772","354,036,437",48.63%
2014.10.27,"-209,793","+170,096","353,304,115",48.53%
2014.10.24,"-39,783","+279,852","353,147,123",48.51%
2014.10.23,"+202,620","-198,890","352,865,812",48.47%
2014.10.22,"+1,023,279","-281,725","353,077,902",48.50%
2014.10.21,"+591,789","-198,829","353,360,786",48.54%
2014.10.20,"+338,507","-16,999","353,559,615",48.73%
2014.10.17,"+636,538","-616,220","351,142,011",48.40%
2014.10.16,"+509,346","+837,951","351,769,231",48.48%
2014.10.15,"+393,443","-234,871","350,931,280",48.37%
2014.10.14,"+447,920","-30,584","351,166,151",48.40%
2014.10.13,"+842,633","-901,496","351,201,135",48.47%
2014.10.10,"+219,785","-1,042,463","351,566,413",48.52%
2014.10.08,"+158,468","-166,548","352,613,276",48.66%
2014.10.07,"+657,292","-1,028,341","352,781,157",48.68%
2014.10.06,"+569,269","-1,453,612","353,809,498",48.83%
2014.10.02,"+296,519","+483,586","355,263,110",49.03%
2014.10.01,"+176,537","-316,236","354,779,524",49.01%
2014.09.30,"+590,770","-594,503","354,393,567",48.96%
2014.09.29,"+1,278,360","+562,680","354,996,070",49.04%
2014.09.26,"+582,194","+498,672","354,433,390",48.98%
2014.09.25,"+739,529","+66,121","353,736,928",48.88%
2014.09.24,"+1,527,372","-600,398","353,673,807",48.87%
2014.09.23,"+340,937","-815,699","354,285,205",48.96%
2014.09.22,"+25,001","-419,256","355,200,904",49.08%
2014.09.19,"+529,875","-232,612","355,617,160",49.14%
2014.09.18,"-261,238","-117,762","355,849,772",49.22%
2014.09.17,"+327,032","-82,309","355,304,938",49.14%
2014.09.16,"+11,029","+90,851","355,386,217",49.15%
2014.09.15,"-167,101","+19,848","355,295,366",49.14%
2014.09.12,"+68,733","+252,559","355,329,518",49.15%
2014.09.11,"-584,435","+1,011,571","355,030,965",49.10%
2014.09.05,-414,"+817,492","353,997,554",48.96%
2014.09.04,"-292,454","+601,611","353,159,235",48.85%
2014.09.03,"-2,405,067","+2,808","352,562,754",48.76%
2014.09.02,"-425,224","-213,890","352,547,382",48.79%
2014.09.01,"-393,894","-206,827","352,415,161",48.77%
2014.08.29,"-260,890","+138,657","352,447,068",48.77%
2014.08.28,"-71,886","+197,627","352,308,411",48.75%
2014.08.27,"-633,592","-225,690","352,114,060",48.73%
2014.08.26,"-139,817","+346,808","352,339,750",48.76%
2014.08.25,"+217,891","+714,644","351,992,942",48.71%
2014.08.22,"+217,277","-76,197","351,260,826",48.62%
2014.08.21,"+496,233","+75,188","351,080,986",48.60%
2014.08.20,"+567,012","+237,259","350,939,798",48.58%
2014.08.19,"+56,374","-61,586","350,702,539",48.55%
2014.08.18,"-86,713","+158,624","350,751,026",48.55%
2014.08.14,"-99,153","-41,407","350,664,512",48.54%
2014.08.13,"+160,448","+98,349","350,605,919",48.53%
2014.08.12,"+78,014","-788,492","350,727,570",48.56%
2014.08.11,"+84,726","+33,206","351,420,453",48.65%
2014.08.08,"+89,554","-786,608","351,387,247",48.65%
2014.08.07,"-258,261","-208,688","352,196,745",48.76%
2014.08.06,"-592,545","-1,163,577","352,393,815",48.80%
2014.08.05,"+39,997","-781,979","353,385,974",48.94%
2014.08.04,"+96,642","+449,841","354,174,505",49.05%
2014.08.01,"+1,171,143","-780,983","353,722,504",48.98%
2014.07.31,"-222,646","-532,767","354,442,448",49.08%
2014.07.30,"+46,242","+946,539","354,989,088",49.38%
2014.07.29,"+394,935","-999,927","350,795,493",48.80%
2014.07.28,"-40,346","-1,012,488","351,795,420",48.94%
2014.07.25,"-652,453","-444,524","352,807,908",49.25%
2014.07.24,"-305,485","-1,613,465","350,753,817",48.96%
2014.07.23,"-166,738","-541,381","352,345,482",49.18%
2014.07.22,"-18,540","-22,427","352,736,863",49.24%
2014.07.21,"-95,168","-73,361","352,759,380",49.24%
2014.07.18,"-58,825","-312,548","352,816,391",49.27%
2014.07.17,"+443,376","+252,255","352,832,469",49.27%
2014.07.16,"+357,539","+247,309","352,530,214",49.23%
2014.07.15,"-57,695","+197,620","352,277,455",49.19%
2014.07.14,"-121,673","+84,450","352,186,855",49.18%
2014.07.11,"-214,610","+131,997","352,102,405",49.18%
2014.07.10,"-546,494","+220,832","351,959,508",49.26%
2014.07.09,"+137,964","-1,513,005","350,265,142",49.02%
2014.07.08,"-283,289","+353,162","351,591,522",49.21%
2014.07.07,"+56,972","+384,379","351,238,360",49.16%
2014.07.04,"-1,529","-126,069","350,844,162",49.10%
2014.07.03,"-154,005","+673,201","350,970,231",49.12%
2014.07.02,"-306,467","+1,869,630","350,297,030",49.18%
2014.07.01,"-294,393","+165,614","346,961,827",48.71%
2014.06.30,"-179,890","+300,111","346,796,213",48.69%
2014.06.27,"-318,336","-512,113","346,496,402",48.65%
2014.06.26,"+341,610","-934,090","347,008,515",48.77%
2014.06.25,"+43,625","-143,812","347,261,122",48.80%
2014.06.24,"+229,292","+113,745","347,279,524",48.80%
2014.06.23,"+219,103","-223,337","347,165,779",48.79%
2014.06.20,"+96,415","-939,215","347,389,116",48.82%
2014.06.19,"-203,501","+505,414","348,337,051",48.95%
2014.06.18,"-3,188,440","+2,790,729","347,875,505",48.89%
2014.06.17,"-120,811","+239,194","345,084,496",48.50%
2014.06.16,"+340,451","+90,317","344,818,709",48.46%
2014.06.13,"+191,732","-332,194","344,717,582",48.45%
2014.06.12,"-337,664","+204,343","345,049,841",48.49%
