,G_Val,F_Val,F_total,F_percent
2010.07.23,"-314,966","+54,337","22,814,856",18.89%
2010.07.22,"-853,916","+26,849","22,760,519",18.84%
2010.07.21,"-67,635","+43,804","22,733,670",18.82%
2010.07.20,"-135,829","+11,662","22,653,836",18.76%
2010.07.19,"-337,365","-13,977","22,642,174",18.75%
2010.07.16,"+20,076","+1,101","22,656,151",18.76%
2010.07.15,"-44,720","-16,225","22,655,050",18.76%
2010.07.14,"-271,345","-139,267","22,671,275",18.77%
2010.07.13,"+123,699","-17,311","22,810,542",18.89%
2010.07.12,"-142,840","+27,176","22,827,853",18.90%
2010.07.09,"-82,438","+3,847","22,800,677",18.88%
2010.07.08,"+72,053","+70,713","22,796,830",18.88%
2010.07.07,"-364,719","+148,254","22,726,117",18.82%
2010.07.06,"-170,059",-360,"22,577,863",18.69%
2010.07.05,"-135,675","+74,763","22,578,223",18.69%
2010.07.02,"+92,197","-42,446","22,503,460",18.63%
2010.07.01,"+131,481","-24,367","22,545,906",18.67%
2010.06.30,"-52,860","-91,410","22,570,273",18.69%
2010.06.29,"-56,741","-3,453","22,661,683",18.76%
2010.06.28,"-48,405","+46,996","22,665,136",18.77%
2010.06.25,"+293,492","-32,092","22,618,140",18.73%
2010.06.24,"-770,923","-35,030","22,650,232",18.75%
2010.06.23,"+249,755","-41,653","22,685,262",18.78%
2010.06.22,"-440,420","-70,714","22,726,915",18.82%
2010.06.21,"+210,043","+26,427","22,797,629",18.88%
2010.06.18,"+47,188","-2,411","22,771,202",18.85%
2010.06.17,"+22,016","+15,607","22,773,613",18.86%
2010.06.16,"+121,854","+5,776","22,758,006",18.84%
2010.06.15,"+5,557","-4,304","22,752,230",18.84%
2010.06.14,"+345,957","-4,127","22,756,534",18.84%
2010.06.11,"+193,580","+6,613","22,760,661",18.85%
2010.06.10,"+77,609","+21,788","22,754,048",18.84%
2010.06.09,"+126,915","+70,293","22,732,260",18.82%
2010.06.08,"+60,385","-58,862","22,661,967",18.76%
2010.06.07,"-159,467","-276,270","22,720,829",18.81%
2010.06.04,"+221,957","-306,593","23,097,099",19.12%
2010.06.03,"-7,568","-299,606","23,403,692",19.38%
2010.06.01,"-156,969","-29,754","23,703,298",19.63%
2010.05.31,"+20,324","+20,008","23,733,052",21.86%
2010.05.28,"+253,936","+308,704","11,483,044",10.58%
2010.05.27,"+106,114","+15,815","11,174,340",10.29%
2010.05.26,"+173,131","-84,511","11,158,525",10.28%
2010.05.25,"+259,919","-433,505","11,143,036",10.27%
2010.05.24,"+228,979","-97,790","11,576,541",10.66%
2010.05.20,"-349,754","-103,090","11,674,331",10.76%
2010.05.19,"-107,659","-17,623","11,777,421",10.85%
2010.05.18,"+567,125","-135,574","11,795,044",10.87%
2010.05.17,"-277,454","-172,189","11,930,618",10.99%
2010.05.14,"-46,631","-237,953","12,102,807",11.15%
2010.05.13,"+456,457","-603,757","12,340,760",11.43%
2010.05.12,"+7,178,958","+1,458,906","12,944,517",11.99%
2010.05.11,"-230,996","+124,408","11,485,611",10.64%
2010.05.10,"-85,297","-104,508","11,361,203",10.52%
2010.05.07,"+214,271","-175,537","11,465,711",10.62%
2010.05.06,"+94,351","+43,521","11,641,248",10.78%
2010.05.04,"+70,312","+65,883","11,597,727",10.74%
2010.05.03,"-36,905","+42,903","11,531,844",10.68%
2010.04.30,"-1,774","+44,351","11,488,941",10.64%
2010.04.29,"-26,042","+783,782","11,444,590",10.60%
2010.04.28,"-170,461","+248,018","10,660,808",9.87%
2010.04.27,"+8,474","+1,531,692","10,412,790",9.64%
2010.04.26,"-126,876","+269,067","8,881,098",8.22%
2010.04.23,"-298,630","+646,218","8,612,031",7.97%
2010.04.22,"+105,852","+359,479","7,965,813",7.38%
2010.04.21,"+112,151","-11,268","7,606,334",7.04%
2010.04.20,"-44,463","-75,569","7,617,602",7.05%
2010.04.19,"+6,737","-33,172","7,693,171",7.12%
2010.04.16,"+9,982","+59,225","7,726,343",7.15%
2010.04.15,"+6,953","+21,932","7,667,118",7.10%
2010.04.14,"+29,645","+113,895","7,645,186",7.08%
2010.04.13,"+23,866","+104,607","7,531,291",6.97%
2010.04.12,"-44,551","+47,899","7,426,684",6.88%
2010.04.09,"-51,986","+30,437","7,378,785",6.83%
2010.04.08,"+31,066","+65,528","7,348,348",6.80%
2010.04.07,"+52,904","+35,646","7,282,820",6.74%
2010.04.06,"+38,390","+1,449","7,247,174",6.71%
2010.04.05,"-164,885","-10,288","7,245,725",6.71%
2010.04.02,"-159,271","+16,862","7,256,013",6.72%
2010.04.01,"+34,725","+14,197","7,239,151",6.70%
2010.03.31,"+31,641","+3,172","7,224,954",6.69%
2010.03.30,"+39,237","+48,921","7,221,782",6.69%
2010.03.29,"+201,540","+101,004","7,172,861",6.64%
2010.03.26,"+233,208","+134,069","7,071,857",6.55%
2010.03.25,+68,"-28,953","6,937,788",6.42%
2010.03.24,"+13,890","-29,827","6,966,741",6.45%
2010.03.23,"+55,424","+81,585","6,996,568",6.48%
2010.03.22,"+56,162","+23,289","6,914,983",6.40%
2010.03.19,"-50,144","+7,767","6,891,694",6.38%
2010.03.18,"-13,825","-5,320","6,883,927",6.37%
2010.03.17,"+2,798","+1,942","6,889,247",6.38%
2010.03.16,"+136,890","+12,132","6,887,305",6.38%
2010.03.15,"+114,003","-9,485","6,875,173",6.37%
2010.03.12,"-8,549","-7,959","6,884,658",6.38%
2010.03.11,"+30,425","+37,078","6,892,617",6.38%
2010.03.10,"-366,044","+322,033","6,855,539",6.35%
2010.03.09,"+381,876","-40,001","6,533,506",6.05%
2010.03.08,"+33,963","-12,765","6,573,507",6.09%
2010.03.05,"+220,267","+118,937","6,591,272",6.10%
2010.03.04,"+70,483","+44,468","6,472,335",5.99%
2010.03.03,"+52,693","+48,717","6,422,867",5.95%
2010.03.02,"+21,590","+93,932","6,374,150",5.90%
2010.02.26,"+11,187","+43,421","6,280,218",5.82%
2010.02.25,"-3,426","+15,180","6,236,797",5.78%
2010.02.24,"+45,510","+35,317","6,221,617",5.76%
2010.02.23,"-35,331","+27,924","6,186,300",5.73%
2010.02.22,"+60,725","+31,578","6,158,376",5.70%
2010.02.19,"+159,565","-30,354","6,126,798",5.68%
2010.02.18,"+31,832","+9,675","6,157,152",5.70%
2010.02.17,"+66,470","+181,905","6,147,477",5.69%
2010.02.16,"+25,056","+5,182","5,965,572",5.53%
2010.02.12,"+2,284","-5,256","5,960,390",5.52%
2010.02.11,"+2,494","+3,225","5,965,646",5.53%
2010.02.10,"-25,188","-6,330","5,962,421",5.52%
2010.02.09,"-4,277",+122,"5,968,751",5.53%
2010.02.08,"+22,459","-19,901","5,968,626",5.53%
2010.02.05,"+15,213","-37,973","5,988,527",5.55%
2010.02.04,"+69,702","+216,550","6,026,500",5.58%
2010.02.03,"+115,052","+589,261","5,809,950",5.38%
2010.02.02,"-22,341","+317,704","5,220,689",4.84%
2010.02.01,"-85,505","-6,102","4,903,457",4.54%
2010.01.29,"-54,969","-6,640","4,909,559",4.55%
2010.01.28,"-25,789","+6,320","4,916,199",4.55%
2010.01.27,"+33,551","-58,433","4,909,879",4.55%
2010.01.26,"-73,472","+10,274","4,968,312",4.60%
2010.01.25,"-1,652,494","+906,369","4,958,038",4.59%
2010.01.22,"-53,670",+748,"4,051,669",3.75%
2010.01.21,"+21,651","-1,346","4,050,921",3.75%
2010.01.20,"-5,963","+3,897","4,052,267",3.75%
2010.01.19,"-15,485","-11,154","4,048,443",3.75%
2010.01.18,"+283,111","+55,552","4,060,392",3.76%
2010.01.15,"+312,431","+50,019","4,005,095",3.71%
2010.01.14,"+6,488","+7,523","3,955,076",3.66%
2010.01.13,"+6,163",-558,"3,947,553",3.66%
2010.01.12,-146,"-16,598","3,948,111",3.66%
2010.01.11,"-77,548","+57,968","3,964,709",3.67%
2010.01.08,"-1,557","-17,743","3,906,741",3.62%
2010.01.07,"-81,346","-3,439","3,924,484",3.64%
2010.01.06,"-56,466","+6,912","3,927,923",3.64%
2010.01.05,"-14,409","+21,743","3,921,011",3.63%
2010.01.04,"+53,396","+20,076","3,899,268",3.61%
2009.12.30,"-8,440","-2,119","3,879,192",3.59%
2009.12.29,-291,"+2,118","3,881,311",3.60%
2009.12.28,"-32,651","+30,904","3,879,193",3.59%
2009.12.24,"-24,090",0,"3,848,543",3.56%
2009.12.23,"+28,830","-27,250","3,848,543",3.56%
2009.12.22,"+25,447","-10,823","3,875,793",3.59%
2009.12.21,"+29,593","+4,866","3,886,616",3.60%
2009.12.18,"-29,106","+2,903","3,881,750",3.60%
2009.12.17,"-2,473",-476,"3,878,847",3.59%
2009.12.16,"+32,823","+219,005","3,879,323",3.59%
2009.12.15,"+104,985","-17,688","3,660,318",3.39%
2009.12.14,"+36,710","-4,040","3,678,013",3.41%
2009.12.11,"+55,731","+3,947","3,682,053",3.41%
2009.12.10,"+63,590","-5,685","3,678,106",3.41%
2009.12.09,"+8,002","+3,158","3,688,579",3.42%
2009.12.08,"+1,705","+20,024","3,685,604",3.41%
2009.12.07,"+2,588","+3,760","3,665,580",3.40%
2009.12.04,"-4,880","-4,936","3,661,820",3.39%
2009.12.03,"+8,027","+30,050","3,666,756",3.40%
2009.12.02,"-4,678","+13,846","3,636,706",3.37%
2009.12.01,"-4,956","+3,994","3,622,860",3.36%
2009.11.30,-47,"-17,406","3,618,866",3.35%
2009.11.27,"+19,413","-19,286","3,636,272",3.37%
2009.11.26,-758,"+11,502","3,655,558",3.39%
2009.11.25,-484,"+7,075","3,644,059",3.38%
2009.11.24,"-1,044","+11,185","3,636,984",3.37%
2009.11.23,"-2,400","+5,645","3,625,799",3.36%
2009.11.20,"+2,118","+3,230","3,620,154",3.35%
2009.11.19,-568,"+193,842","3,616,924",3.35%
2009.11.18,"-39,965","+2,172","3,423,082",3.17%
2009.11.17,"-4,439","-24,566","3,420,910",3.17%
2009.11.16,"-93,859",-263,"3,445,476",3.19%
2009.11.13,"-2,721","+37,604","3,445,739",3.19%
2009.11.12,"-7,285","+29,827","3,408,135",3.16%
2009.11.11,"+15,009","+91,893","3,378,308",3.13%
2009.11.10,"+50,482","-7,750","3,286,894",3.05%
2009.11.09,"+48,500","+19,039","3,294,644",3.05%
2009.11.06,-669,"+5,322","3,275,605",3.03%
2009.11.05,"-2,623","+4,615","3,270,283",3.03%
2009.11.04,"-19,718","+10,446","3,266,558",3.03%
2009.11.03,"-1,322","+64,412","3,256,112",3.02%
2009.11.02,"-56,866","-5,920","3,191,700",2.96%
2009.10.30,"-121,418","+1,662","3,197,620",2.96%
2009.10.29,"-139,602","-17,181","3,198,403",2.96%
2009.10.28,"+6,541","-5,720","3,215,584",2.98%
2009.10.27,"-3,175","+85,444","3,221,304",2.98%
2009.10.26,"-10,860","-4,246","3,135,860",2.91%
2009.10.23,"-18,065","+11,850","3,140,106",2.91%
2009.10.22,"-2,355","-12,794","3,128,256",2.90%
2009.10.21,+595,"-2,183","3,141,050",2.91%
2009.10.20,"+65,740","+32,384","3,143,233",2.91%
2009.10.19,"-1,957","+26,502","3,110,849",2.88%
2009.10.16,-908,-984,"3,084,347",2.86%
2009.10.15,-433,"-1,375","3,085,331",2.86%
2009.10.14,"+89,841","+15,070","3,086,706",2.86%
2009.10.13,"+2,075",-624,"3,071,636",2.85%
2009.10.12,-951,+524,"3,072,260",2.85%
2009.10.09,"+27,158","+58,206","3,071,736",2.85%
2009.10.08,"+4,515",+869,"3,013,530",2.79%
2009.10.07,"-21,737","-14,043","3,012,661",2.79%
2009.10.06,"-12,040","-2,137","3,026,704",2.80%
2009.10.05,"-21,877","+25,296","3,028,841",2.81%
2009.10.01,"+5,515","+3,729","3,003,545",2.78%
2009.09.30,"-2,396","+6,687","2,999,816",2.78%
2009.09.29,"+4,933","+2,236","2,993,129",2.77%
2009.09.28,"+3,692","+13,579","2,990,893",2.77%
2009.09.25,"+7,394","+5,997","2,977,314",2.76%
2009.09.24,"-28,877","+21,446","2,971,317",2.75%
2009.09.23,"-5,040","+5,609","2,949,871",2.73%
2009.09.22,-781,"+9,636","2,944,262",2.73%
2009.09.21,"-47,769","-9,718","2,934,626",2.72%
2009.09.18,"+7,712","+291,623","2,944,344",2.73%
2009.09.17,+884,"-30,393","2,652,721",2.46%
2009.09.16,"+113,751","+78,281","2,683,114",2.49%
2009.09.15,"+20,444","-101,078","2,604,833",2.41%
2009.09.14,"-16,493",+233,"2,705,911",2.51%
2009.09.11,-198,"-166,293","2,705,678",2.51%
2009.09.10,"-34,828","+12,033","2,871,971",2.66%
2009.09.09,"+14,500","-32,245","2,859,938",2.65%
2009.09.08,"+43,773","+15,301","2,892,183",2.68%
2009.09.07,"-7,413","+29,142","2,876,882",2.67%
2009.09.04,"-28,600","+21,354","2,847,740",2.64%
2009.09.03,"-4,322","-36,797","2,826,386",2.62%
2009.09.02,"-29,159","+13,791","2,863,183",2.65%
2009.09.01,"-44,916","-72,215","2,849,392",2.64%
2009.08.31,"-13,924","-17,894","2,921,607",2.71%
2009.08.28,"-33,431","-90,969","2,939,501",2.72%
2009.08.27,"+79,150","+167,249","3,030,470",2.81%
2009.08.26,"-164,237","-7,503","2,863,221",2.65%
2009.08.25,"-19,813","-136,901","2,870,724",2.66%
2009.08.24,"-26,178","-102,639","3,007,625",2.79%
2009.08.21,"-53,951","+1,833","3,110,264",2.88%
2009.08.20,-572,"+17,697","3,108,431",2.88%
2009.08.19,"+70,492","+3,577","3,090,734",2.86%
2009.08.18,"-40,400","-28,432","3,087,157",2.86%
2009.08.17,"-20,996","-176,393","3,115,754",2.89%
2009.08.14,"+37,285","-15,575","3,292,191",3.05%
2009.08.13,"-32,632","+2,139","3,307,766",3.06%
2009.08.12,"-10,699","+2,989","3,305,628",3.06%
2009.08.11,"+78,613","+52,837","3,302,639",3.06%
2009.08.10,+958,"+35,988","3,249,802",3.01%
2009.08.07,"+5,104","+13,372","3,213,814",2.98%
2009.08.06,"-44,240","+3,824","3,200,442",2.97%
2009.08.05,"+6,500","+4,237","3,196,618",2.96%
2009.08.04,"-9,956","-5,257","3,192,381",2.96%
2009.08.03,"+77,260","+6,916","3,197,638",2.96%
2009.07.31,"+43,420","+2,005","3,190,722",2.96%
2009.07.30,"+199,428","+10,467","3,188,717",2.95%
2009.07.29,"-18,942","-1,005","3,178,250",2.94%
2009.07.28,"-52,384","+3,862","3,179,255",2.95%
2009.07.27,"+1,776","+5,886","3,175,393",2.94%
2009.07.24,+690,"-11,994","3,169,507",2.94%
2009.07.23,-634,"-11,928","3,181,501",2.95%
2009.07.22,"-2,029","-6,808","3,193,429",2.96%
2009.07.21,"-46,083","-14,444","3,200,237",2.97%
2009.07.20,"-3,317","-4,210","3,214,681",2.98%
2009.07.17,"-16,328",-615,"3,218,891",2.98%
2009.07.16,"-252,606","+10,480","3,219,506",2.98%
2009.07.15,"-104,434","+5,602","3,209,026",2.97%
2009.07.14,"-25,880","-5,930","3,203,424",2.97%
2009.07.13,+103,"-20,790","3,209,354",2.97%
2009.07.10,"-135,245","-5,148","3,230,144",2.99%
2009.07.09,"-1,390","-46,576","3,235,292",3.00%
2009.07.08,"-108,381","+6,606","3,281,868",3.04%
2009.07.07,"+34,845","+1,569","3,275,262",3.03%
2009.07.06,-59,"-5,957","3,273,693",3.03%
2009.07.03,+360,"+5,383","3,279,650",3.04%
2009.07.02,"-6,677","+5,490","3,274,267",3.03%
2009.07.01,"-13,611","+6,235","3,268,777",3.03%
2009.06.30,"-62,806","+22,810","3,262,542",3.02%
2009.06.29,"-101,590",-281,"3,239,732",3.00%
2009.06.26,"+11,915","-8,283","3,229,163",2.99%
2009.06.25,"+6,286","+11,465","3,237,446",3.00%
2009.06.24,-20,-815,"3,225,981",2.99%
2009.06.23,"+2,581","+3,819","3,216,396",2.98%
2009.06.22,"-16,155","+15,449","3,222,977",2.99%
2009.06.19,"-10,400","-8,591","3,207,528",2.97%
2009.06.18,"-17,486","+2,215","3,216,119",2.98%
2009.06.17,"-46,573","-2,359","3,213,904",2.98%
2009.06.16,"-5,036","+5,517","3,216,263",2.98%
2009.06.15,"-4,441","+6,692","3,210,746",2.97%
2009.06.12,"-20,170","+2,167","3,204,054",2.97%
2009.06.11,"+16,073","+69,326","3,201,887",2.97%
2009.06.10,"-17,233","+11,940","3,132,561",2.90%
2009.06.09,"-4,805","-1,194","3,120,621",2.89%
2009.06.08,"-55,898","+19,125","3,121,815",2.89%
2009.06.05,"-44,174","+5,954","3,102,690",2.87%
2009.06.04,"+2,735","-23,455","3,096,736",2.87%
2009.06.03,"-3,492","-7,284","3,120,191",2.90%
2009.06.02,"-47,787","-17,786","3,127,471",2.91%
2009.06.01,"+26,007","+56,822","3,145,257",2.93%
2009.05.29,"+21,974","+973,570","3,088,435",2.87%
2009.05.28,"-11,106","+58,210","2,114,865",1.97%
2009.05.27,"+54,097","-4,592","2,056,655",1.91%
2009.05.26,"-88,726","+19,287","2,061,247",1.92%
2009.05.25,"-73,051","+89,518","2,041,960",1.90%
2009.05.22,"-20,000","+311,524","1,952,442",1.82%
2009.05.21,"-70,642","+15,755","1,640,918",1.54%
2009.05.20,"-217,956","+213,016","1,625,170",1.52%
2009.05.19,"-191,140","-13,500","1,412,154",1.32%
2009.05.18,"+27,825","+15,560","1,425,654",1.33%
2009.05.15,"+10,142","-53,575","1,410,094",1.32%
2009.05.14,"-1,997","+507,488","1,463,669",1.37%
2009.05.13,"-30,550",0,"956,181",0.89%
2009.05.12,+276,0,"956,181",0.89%
2009.05.11,"+12,962",0,"956,181",0.89%
2009.05.08,"+5,296","+2,750","956,181",0.89%
2009.05.07,"-114,213","+3,214","953,431",0.89%
2009.05.06,"+135,860",-714,"950,217",0.89%
2009.05.04,"+152,020",0,"950,931",0.89%
2009.04.30,"-16,300",-70,"950,931",0.89%
2009.04.29,"-26,866","+5,000","951,001",0.89%
2009.04.28,"-69,022","-84,917","946,001",0.89%
2009.04.27,"+189,518","+16,278","1,030,918",0.96%
2009.04.24,"+23,337","+102,942","1,014,640",0.95%
2009.04.23,"-27,496","+4,000","911,698",0.85%
2009.04.22,"+15,329","-6,201","907,698",0.85%
2009.04.21,"+55,707","+5,587","913,899",0.86%
2009.04.20,"+45,522","+46,614","908,312",0.85%
2009.04.17,"-56,311","+7,600","861,698",0.81%
2009.04.16,"-55,410","-1,397","854,098",0.80%
2009.04.15,"-48,194","-1,203","855,495",0.80%
2009.04.14,"-144,046","-24,356","856,698",0.80%
2009.04.13,"-516,915","-130,544","881,054",0.82%
2009.04.10,"-674,582","+9,400","1,011,598",0.95%
2009.04.09,"-196,559","-37,081","1,002,198",0.94%
2009.04.08,"-33,230","+65,865","1,039,279",0.97%
2009.04.07,"-381,196","+12,805","973,414",0.91%
2009.04.06,"-56,026","+38,744","960,609",0.90%
2009.04.03,"+202,805","-1,263","921,865",0.86%
2009.04.02,"+69,853","+11,563","923,128",0.86%
2009.04.01,"+90,371","+1,457","911,565",0.85%
2009.03.31,"-447,434","+1,600","910,108",0.85%
2009.03.30,"+537,696","-60,430","908,508",0.85%
2009.03.27,"+454,496","+146,482","968,938",0.91%
2009.03.26,"+6,469","-103,716","822,456",0.77%
2009.03.25,"+198,464","+204,878","926,172",0.87%
2009.03.24,"-606,326","+71,360","721,294",0.68%
2009.03.23,"+113,304",0,"649,934",0.61%
2009.03.20,"-55,176","+27,856","649,934",0.61%
2009.03.19,"-215,266","-13,717","622,074",0.58%
2009.03.18,"-311,068","-31,091","656,791",0.61%
2009.03.17,"+203,836","-5,926","687,882",0.64%
2009.03.16,"-103,047","-6,711","693,808",0.65%
2009.03.13,"-669,405","+10,050","700,519",0.66%
2009.03.12,"+272,609","-78,126","690,469",0.65%
2009.03.11,"+69,156","+69,807","768,595",0.72%
2009.03.10,"-282,055","+7,044","664,075",0.62%
2009.03.09,"+53,934","-78,371","657,031",0.61%
2009.03.06,"+604,067","-9,613","735,402",0.69%
2009.03.05,"+435,766","+71,049","745,015",0.70%
2009.03.04,"+440,290","+16,339","673,966",0.63%
2009.03.03,"+248,280","-23,435","657,627",0.62%
2009.03.02,"+194,803","-58,348","681,062",0.64%
2009.02.27,"-1,285,397","-35,447","739,410",0.69%
2009.02.26,"-921,429","+217,452","774,857",0.73%
2009.02.25,"-330,110","-23,314","557,405",0.52%
2009.02.24,"-24,918","+73,679","580,719",0.54%
2009.02.23,"-32,197","+1,720","507,040",0.47%
2009.02.20,"-87,910",-782,"505,320",0.47%
2009.02.19,"-501,925","-38,470","462,125",0.43%
2009.02.18,"+12,333","-15,702","500,595",0.47%
2009.02.17,"+40,577","+260,535","516,297",0.48%
2009.02.16,"+306,361","-7,632","255,762",0.24%
2009.02.13,"+669,659","+81,958","263,394",0.25%
2009.02.12,"+188,616","+6,189","181,436",0.17%
2009.02.11,"-254,946","-11,135","175,247",0.16%
2009.02.10,"-56,061",0,"186,382",0.17%
2009.02.09,"+7,815","+18,100","186,382",0.17%
2009.02.06,"-110,562","-21,981","168,282",0.16%
2009.02.05,"-15,611",-129,"190,263",0.18%
2009.02.04,"+8,032","+11,129","190,392",0.18%
2009.02.03,"-28,764","-61,861","179,263",0.17%
2009.02.02,"+177,769","+3,340","241,124",0.23%
2009.01.30,"+111,140","-22,289","237,784",0.22%
2009.01.29,"-109,004","+71,821","260,073",0.24%
2009.01.28,"+2,132","-65,911","188,252",0.18%
2009.01.23,"+75,969","-74,459","254,163",0.24%
2009.01.22,"-5,455","-2,000","328,622",0.31%
2009.01.21,"+40,356","-2,900","330,622",0.31%
2009.01.20,"-56,410","-12,019","333,522",0.31%
2009.01.19,"+71,156","-33,639","345,541",0.32%
2009.01.16,"+138,943","-56,811","379,180",0.36%
2009.01.15,"+12,765","+23,238","435,991",0.41%
2009.01.14,"+27,418","-21,249","412,753",0.39%
2009.01.13,"-109,777","+39,244","434,002",0.41%
2009.01.12,"-35,260",+543,"394,758",0.37%
2009.01.09,"+9,192","+13,064","394,215",0.37%
2009.01.08,"+162,485","+4,380","381,151",0.36%
2009.01.07,"+186,517","+70,402","376,771",0.35%
2009.01.06,"+87,279","+11,937","306,369",0.29%
2009.01.05,"+15,834","-1,917","294,432",0.28%
2009.01.02,"+88,302","+41,729","296,349",0.28%
2008.12.30,"-32,280",0,"254,620",0.24%
2008.12.29,"-13,602",0,"254,620",0.24%
2008.12.26,"+121,986","+76,900","254,620",0.24%
2008.12.24,"+138,280","+127,875","177,720",0.17%
2008.12.23,"-5,601","+22,787","49,845",0.05%
2008.12.22,"+793,573","-17,424","27,058",0.03%
2008.12.19,"+89,245","-13,456","44,482",0.04%
2008.12.18,"+29,717","+11,533","57,938",0.05%
2008.12.17,"+22,000","+10,618","46,405",0.04%
2008.12.16,"-11,150",-735,"35,787",0.03%
2008.12.15,"+232,138","-53,146","36,522",0.03%
2008.12.12,"+301,275","-5,709","89,668",0.08%
2008.12.11,"+49,000","-8,330","95,377",0.09%
2008.12.10,"+147,844","-11,019","103,707",0.10%
2008.12.09,"+190,121","+3,276","114,726",0.11%
2008.12.08,"+92,000","+56,258","111,450",0.10%
2008.12.05,"+36,494",+318,"55,192",0.05%
2008.12.04,0,"+6,428","54,874",0.05%
2008.12.03,"+2,000","-3,746","48,446",0.05%
2008.12.02,"-3,621","-3,317","52,192",0.05%
2008.12.01,"+5,000","+4,183","55,509",0.05%
2008.11.28,"+1,500","-1,786","51,326",0.05%
2008.11.27,"+1,500","-4,486","53,112",0.05%
2008.11.26,"+11,000","+6,351","57,598",0.05%
2008.11.25,0,0,"51,247",0.05%
2008.11.24,0,"-4,721","51,247",0.05%
2008.11.21,0,"+1,157","55,968",0.05%
2008.11.20,0,"+1,784","54,811",0.05%
2008.11.19,"+20,000","-9,284","53,027",0.05%
2008.11.18,0,"-47,591","62,311",0.06%
2008.11.17,"+5,000","+19,960","109,902",0.10%
2008.11.14,0,"-12,356","89,942",0.08%
2008.11.13,0,"-22,480","102,298",0.10%
2008.11.12,0,"+1,723","124,778",0.12%
2008.11.11,"+1,955","-20,789","123,055",0.12%
2008.11.10,0,"+8,163","143,844",0.13%
2008.11.07,"+48,000","-2,695","135,681",0.13%
2008.11.06,0,"-21,015","138,376",0.13%
2008.11.05,"-12,883","-1,711","159,391",0.15%
2008.11.04,"-70,075","+15,658","161,102",0.15%
2008.11.03,"+82,958","+41,621","145,444",0.14%
2008.10.31,0,"+24,533","103,823",0.10%
2008.10.30,0,"+28,937","79,290",0.07%
2008.10.29,0,0,"50,353",0.05%
2008.10.28,"+17,000",-1,"50,353",0.05%
2008.10.27,"-22,398",+1,"50,354",0.05%
2008.10.24,"-30,000",-383,"50,353",0.05%
2008.10.23,"-30,000","-1,222","50,736",0.05%
2008.10.22,"-30,000","+1,805","51,958",0.05%
2008.10.21,"-30,000",-751,"50,153",0.05%
2008.10.20,"-30,000","-3,742","50,904",0.05%
2008.10.17,"-30,000","-3,307","54,646",0.05%
2008.10.16,"-30,000","+2,423","57,953",0.05%
2008.10.15,0,0,"55,530",0.05%
2008.10.14,0,"+2,963","55,530",0.05%
2008.10.13,0,"+3,184","52,567",0.05%
2008.10.10,0,"-2,845","49,383",0.05%
2008.10.09,"-108,800","-33,892","52,228",0.05%
2008.10.08,+800,"-14,020","86,120",0.08%
2008.10.07,0,"+44,695","100,140",0.09%
2008.10.06,0,"+6,442","55,445",0.05%
2008.10.02,0,"-2,592","49,003",0.05%
2008.10.01,"-22,000","+1,175","51,595",0.05%
2008.09.30,"-10,000","+1,020","50,420",0.05%
2008.09.29,"-1,013,000",0,"49,400",0.05%
2008.09.26,"-192,304","-6,882","49,400",0.05%
2008.09.25,"-500,000","-5,328","56,282",0.05%
2008.09.24,"-138,000","+12,607","61,610",0.06%
2008.09.23,0,0,"49,003",0.54%
2008.09.22,0,"-1,692","49,003",0.54%
2008.09.19,0,"+1,102","50,695",0.56%
2008.09.18,0,+590,"49,593",0.55%
2008.09.17,0,0,"49,003",0.54%
2008.09.16,0,-803,"49,003",0.54%
2008.09.12,0,+803,"49,806",0.55%
2008.09.11,0,0,"49,003",0.54%
2008.09.10,0,0,"49,003",0.54%
2008.09.09,0,"-2,877","49,003",0.54%
2008.09.08,0,+631,"51,880",0.57%
2008.09.05,0,"-2,172","51,249",0.57%
2008.09.04,0,"+3,685","53,421",0.59%
2008.09.03,0,"-1,334","49,736",0.55%
2008.09.02,0,"+1,427","51,070",0.56%
2008.09.01,0,+662,"49,643",0.55%
2008.08.29,0,"-1,830","48,981",0.54%
2008.08.28,0,"+1,830","50,811",0.56%
2008.08.27,0,-358,"48,981",0.54%
2008.08.26,0,"-1,214","49,339",0.54%
2008.08.25,0,-24,"50,553",0.56%
2008.08.22,0,-433,"50,577",0.56%
2008.08.21,0,"+1,854","51,010",0.56%
2008.08.20,0,"-2,705","49,156",0.54%
2008.08.19,"-2,000","+1,846","51,861",0.57%
2008.08.18,0,"+4,734","50,015",0.55%
2008.08.14,0,-906,"45,281",0.50%
2008.08.13,"+2,000","-1,574","46,187",0.51%
2008.08.12,0,"-1,040","47,761",0.53%
2008.08.11,0,0,"48,801",0.54%
2008.08.08,0,0,"48,801",0.54%
2008.08.07,0,0,"48,801",0.54%
2008.08.06,0,0,"48,801",0.54%
2008.08.05,0,0,"48,801",0.54%
2008.08.04,0,-580,"48,801",0.54%
2008.08.01,0,+330,"49,381",0.55%
2008.07.31,0,-11,"49,051",0.54%
2008.07.30,0,+261,"49,062",0.54%
2008.07.29,0,"-7,137","48,801",0.54%
2008.07.28,0,"-6,838","55,938",0.62%
2008.07.25,0,"+1,510","62,776",0.69%
2008.07.24,0,"+2,920","61,266",0.68%
2008.07.23,0,"+8,180","58,346",0.64%
2008.07.22,0,"-9,210","50,166",0.55%
2008.07.21,0,"+8,921","59,376",0.66%
2008.07.18,0,+549,"50,455",0.56%
